Program Name,Cost
program_a23-c2-09,490348670.0
program_a7-c18-03,523878000.0
program_a24-c24-05,410563500.0
program_a23-c20-06,392043520.0
program_a4-c29-05,468308930.0
program_a14-c6-07,632988000.0
program_a20-c16-09,406867550.0
program_a14-c8-02,773174660.0
program_a14-c20-06,491591520.0
program_a8-c24-02,647919040.0
program_a10-c15-03,589164100.0
program_a18-c23-04,504529440.0
program_a17-c16-09,397744580.0
program_a13-c24-05,378534370.0
program_a22-c3-02,793557600.0
program_a3-c23-03,446017860.0
program_a7-c16-06,383422340.0
program_a4-c20-09,384862240.0
program_a1-c13-01,631724300.0
program_a3-c7-04,498190880.0
program_a9-c25-06,473104640.0
program_a11-c14-07,399720450.0
program_a5-c26-04,425783170.0
program_a15-c21-02,545802240.0
program_a12-c22-08,376875460.0
program_a21-c19-08,396362850.0
program_a16-c10-04,632550300.0
program_a6-c17-02,752471700.0
program_a12-c25-01,725070800.0
program_a2-c22-07,424731070.0
program_a19-c25-09,464729570.0
program_a1-c14-08,379142600.0
program_a19-c8-01,605255200.0
program_a21-c31-09,433689000.0
program_a7-c4-05,507841020.0
program_a11-c3-04,543389060.0
program_a7-c30-02,469313340.0
program_a6-c31-06,381796200.0
program_a6-c2-07,709507900.0
program_a10-c5-06,688243600.0
program_a19-c6-04,509050660.0
program_a11-c32-03,408482020.0
program_a16-c31-09,373647780.0
program_a6-c31-07,377999420.0
program_a16-c31-08,373395650.0
program_a11-c32-02,425581570.0
program_a19-c6-05,483527800.0
program_a10-c5-07,667862800.0
program_a6-c2-06,726084500.0
program_a7-c30-03,421008900.0
program_a11-c3-05,524924300.0
program_a7-c4-04,530520900.0
program_a21-c31-08,429491330.0
program_a21-c19-09,393414340.0
program_a12-c22-09,370020700.0
program_a15-c21-03,500341660.0
program_a5-c26-05,415826600.0
program_a11-c14-06,400000770.0
program_a19-c22-01,589536450.0
program_a3-c7-05,473900770.0
program_a9-c25-07,467493500.0
program_a1-c14-09,378283840.0
program_a19-c25-08,468402100.0
program_a2-c22-06,460723840.0
program_a6-c17-03,719120830.0
program_a16-c10-05,590366660.0
program_a17-c16-08,395609660.0
program_a10-c15-02,658049900.0
program_a18-c23-05,456059650.0
program_a8-c24-03,561356100.0
program_a14-c8-03,716023400.0
program_a14-c20-07,456632500.0
program_a4-c27-01,754379460.0
program_a4-c20-08,404238600.0
program_a7-c16-07,382869900.0
program_a17-c11-01,584424260.0
program_a3-c23-02,501888500.0
program_a22-c3-03,770808200.0
program_a13-c24-04,391149220.0
program_a20-c11-01,807559100.0
program_a24-c24-04,453595800.0
program_a7-c18-02,568106000.0
program_a20-c16-08,418828830.0
program_a14-c6-06,659680500.0
program_a4-c29-04,510663700.0
program_a23-c20-07,391212350.0
program_a15-c9-08,499288450.0
program_a6-c19-06,506627550.0
program_a23-c5-01,602866750.0
program_a21-c10-05,439569470.0
program_a23-c2-08,500772100.0
program_a16-c19-09,436469000.0
program_a22-c21-03,633599360.0
program_a4-c16-09,394823680.0
program_a7-c20-06,383707940.0
program_a20-c29-05,481532930.0
program_a13-c12-05,405546300.0
program_a3-c15-03,450714240.0
program_a17-c20-09,387179900.0
program_a23-c18-03,491240160.0
program_a8-c12-02,707729660.0
program_a18-c15-04,527884480.0
program_a12-c4-04,661744260.0
program_a10-c23-03,574295040.0
program_a4-c3-05,754762100.0
program_a14-c16-06,466853920.0
program_a19-c13-09,401461730.0
program_a1-c22-08,379345700.0
program_a12-c13-01,738562300.0
program_a2-c14-07,474538270.0
program_a21-c28-01,539368800.0
program_a16-c26-04,522125380.0
program_a6-c21-02,688168260.0
program_a12-c14-08,410198700.0
program_a5-c10-04,459269100.0
program_a15-c17-02,606785500.0
program_a9-c13-06,423112320.0
program_a1-c25-01,629397440.0
program_a11-c22-07,401550200.0
program_a22-c19-07,483042850.0
program_a13-c2-06,578569860.0
program_a22-c17-02,757213950.0
program_a5-c5-07,491475620.0
program_a15-c19-07,401198620.0
program_a5-c19-08,394932500.0
program_a16-c28-01,731112200.0
program_a21-c26-04,429354880.0
program_a24-c6-08,554017300.0
program_a20-c20-09,396549500.0
program_a14-c18-03,718962050.0
program_a23-c16-06,398539140.0
program_a24-c1-01,810303400.0
program_a17-c29-05,425635900.0
program_a24-c12-05,491742900.0
program_a14-c30-02,637525060.0
program_a8-c5-04,772339400.0
program_a1-c6-06,471896740.0
program_a20-c5-09,663453630.0
program_a19-c32-04,397037440.0
program_a15-c31-06,411968220.0
program_a5-c31-09,434303100.0
program_a2-c32-03,495494050.0
program_a16-c7-05,648508600.0
program_a9-c3-06,523667420.0
program_a22-c31-06,385426800.0
program_a21-c4-02,568790200.0
program_a1-c8-03,513737540.0
program_a23-c30-02,448360830.0
program_a13-c17-09,538488400.0
program_a10-c21-06,507404740.0
program_a12-c6-01,763629200.0
program_a18-c17-01,790182400.0
program_a8-c10-07,540779840.0
program_a14-c14-03,644454800.0
program_a4-c13-05,576023600.0
program_a4-c6-09,570898200.0
program_a18-c10-08,483472160.0
program_a7-c22-03,455054270.0
program_a17-c25-05,477148060.0
program_a3-c17-06,542566900.0
program_a16-c23-08,386548600.0
program_a15-c15-07,389823740.0
program_a5-c9-07,495318200.0
program_a5-c12-01,564064600.0
program_a11-c20-02,489275900.0
program_a19-c16-05,388046340.0
program_a1-c27-04,430368130.0
program_a9-c11-03,493208000.0
program_a5-c15-08,395263360.0
program_a2-c16-02,683474370.0
program_a12-c11-04,578469000.0
program_a6-c23-07,393874750.0
program_a16-c24-01,746260740.0
program_a21-c24-01,544334500.0
program_a2-c18-07,548905600.0
program_a21-c23-08,398175970.0
program_a12-c18-08,464945000.0
program_a22-c15-07,445086460.0
program_a1-c29-01,596916000.0
program_a5-c7-02,548231900.0
program_a3-c19-03,506343600.0
program_a20-c25-05,589128700.0
program_a24-c3-04,718109400.0
program_a24-c17-09,593377150.0
program_a18-c19-04,587209100.0
program_a12-c8-04,593529300.0
program_a23-c14-03,438677800.0
program_a4-c32-08,368264480.0
program_a3-c31-02,460370200.0
program_a21-c8-02,524692580.0
program_a17-c3-02,598020300.0
program_a14-c32-07,362191940.0
program_a18-c31-05,395563740.0
program_a1-c4-03,574171300.0
program_a8-c7-01,826933200.0
program_a2-c30-06,387968160.0
program_a12-c30-09,385056930.0
program_a19-c30-01,556545540.0
program_a20-c9-09,627543500.0
program_a16-c2-09,710640300.0
program_a23-c32-07,435700000.0
program_a8-c9-04,732094660.0
program_a21-c6-07,434972160.0
program_a11-c30-07,431601380.0
program_a10-c7-02,742274700.0
program_a1-c30-08,406989920.0
program_a19-c3-09,497273300.0
program_a17-c32-09,437688700.0
program_a7-c8-04,470701100.0
program_a10-c31-03,497223840.0
program_a7-c32-06,407064670.0
program_a11-c6-09,410724480.0
program_a20-c32-09,369089600.0
program_a18-c2-02,797205250.0
program_a7-c6-01,628897500.0
program_a10-c9-07,630128450.0
program_a3-c2-09,514439550.0
program_a15-c5-08,494209100.0
program_a5-c23-09,401016900.0
program_a23-c9-01,596334600.0
program_a12-c27-05,438586180.0
program_a2-c20-03,650465860.0
program_a6-c15-06,457731970.0
program_a16-c15-09,418863580.0
program_a15-c2-01,649983360.0
program_a15-c23-06,390614340.0
program_a9-c27-02,493397470.0
program_a1-c11-05,447902750.0
program_a19-c20-04,424315360.0
program_a11-c16-03,415232060.0
program_a18-c26-09,382763330.0
program_a17-c13-04,454802370.0
program_a7-c14-02,515231300.0
program_a24-c28-04,430934180.0
program_a13-c26-01,602624400.0
program_a3-c21-07,411745340.0
program_a13-c21-08,404779230.0
program_a8-c26-06,453422600.0
program_a10-c17-07,640121860.0
program_a4-c25-04,609739260.0
program_a14-c22-02,714880500.0
program_a24-c21-08,439727170.0
program_a14-c4-03,789233100.0
program_a23-c22-02,481173470.0
program_a2-c3-02,860054500.0
program_a8-c28-03,535907170.0
program_a10-c19-02,705756740.0
program_a20-c13-04,628241400.0
program_a13-c28-04,399032200.0
program_a24-c26-01,701500800.0
program_a21-c15-09,396388860.0
program_a9-c29-07,425721400.0
program_a11-c18-06,418761020.0
program_a22-c23-06,428945900.0
program_a19-c29-08,419079870.0
program_a1-c18-09,389455000.0
program_a23-c7-04,475929300.0
program_a24-c26-03,543585860.0
program_a13-c28-06,394265730.0
program_a20-c13-06,557031900.0
program_a14-c3-08,730934660.0
program_a2-c4-09,634469060.0
program_a23-c25-09,461134880.0
program_a8-c28-01,744502460.0
program_a14-c4-01,862642800.0
program_a3-c28-09,418557220.0
program_a22-c8-08,540782700.0
program_a21-c12-02,502913630.0
program_a23-c7-06,439725120.0
program_a12-c29-02,600235200.0
program_a22-c23-04,514497250.0
program_a9-c29-05,425763360.0
program_a11-c18-04,460056000.0
program_a3-c5-02,612373570.0
program_a1-c11-07,405351600.0
program_a11-c16-01,528252380.0
program_a19-c20-06,384358850.0
program_a5-c24-02,455669920.0
program_a15-c23-04,412394340.0
program_a15-c2-03,606263700.0
program_a2-c27-08,392103550.0
program_a16-c12-02,693773630.0
program_a6-c15-04,528344770.0
program_a12-c27-07,395240900.0
program_a2-c20-01,817580300.0
program_a23-c9-03,544762430.0
program_a11-c11-08,403104000.0
program_a9-c20-09,385232640.0
program_a4-c25-06,555250200.0
program_a8-c26-04,535964900.0
program_a10-c17-05,675525500.0
program_a18-c21-02,686821500.0
program_a7-c13-09,400795620.0
program_a13-c26-03,472458750.0
program_a3-c21-05,439891260.0
program_a24-c28-06,382448200.0
program_a17-c13-06,420069900.0
program_a14-c25-09,536799940.0
program_a7-c6-03,541340400.0
program_a18-c5-09,625404540.0
program_a10-c9-05,670688260.0
program_a6-c7-08,566041340.0
program_a19-c4-02,592319360.0
program_a11-c30-05,419707780.0
program_a7-c32-04,396232580.0
program_a10-c31-01,699447100.0
program_a7-c8-06,432262080.0
program_a9-c6-08,423861980.0
program_a9-c1-01,655631100.0
program_a16-c5-02,811337600.0
program_a21-c6-05,467329470.0
program_a23-c32-05,421358530.0
program_a8-c9-06,682327550.0
program_a1-c4-01,655374460.0
program_a8-c7-03,734860540.0
program_a18-c31-07,378799140.0
program_a14-c32-05,385160830.0
program_a17-c4-09,433626100.0
program_a1-c3-08,524145570.0
program_a8-c31-08,372842620.0
program_a19-c30-03,421489920.0
program_a2-c30-04,469089470.0
program_a19-c18-02,567617200.0
program_a1-c29-03,468165200.0
program_a22-c15-05,498578500.0
program_a2-c18-05,620419100.0
program_a21-c24-03,413175650.0
program_a13-c7-08,443333760.0
program_a23-c14-01,547896800.0
program_a12-c8-06,551155400.0
program_a18-c19-06,506300260.0
program_a24-c10-02,685407800.0
program_a24-c3-06,677466750.0
program_a20-c25-07,548536400.0
program_a3-c19-01,608860400.0
program_a23-c13-08,411138750.0
program_a8-c19-09,451243360.0
program_a10-c28-08,372791580.0
program_a3-c17-04,567270200.0
program_a13-c10-02,579614850.0
program_a7-c22-01,590162560.0
program_a17-c25-07,464359740.0
program_a14-c13-08,525995900.0
program_a14-c14-01,811932600.0
program_a4-c13-07,519823970.0
program_a18-c17-03,717642500.0
program_a12-c6-03,674376600.0
program_a10-c21-04,583462000.0
program_a8-c10-05,604144600.0
program_a7-c25-08,467956800.0
program_a6-c23-05,456120160.0
program_a16-c24-03,547659400.0
program_a12-c11-06,507111000.0
program_a9-c16-08,393673000.0
program_a11-c27-09,435314370.0
program_a19-c16-07,383685200.0
program_a9-c11-01,591503000.0
program_a1-c27-06,403977200.0
program_a15-c15-05,400833950.0
program_a5-c12-03,446091780.0
program_a5-c9-05,519140380.0
program_a2-c11-09,485561340.0
program_a22-c31-04,436972450.0
program_a9-c3-04,560914300.0
program_a16-c7-07,600131200.0
program_a1-c8-01,624807900.0
program_a21-c3-09,479794900.0
program_a17-c8-09,398210300.0
program_a8-c5-06,725380500.0
program_a1-c6-04,521490000.0
program_a2-c32-01,742509060.0
program_a20-c2-02,837362000.0
program_a9-c32-09,435061120.0
program_a15-c31-04,406928540.0
program_a16-c9-02,783670300.0
program_a19-c32-06,407972800.0
program_a21-c26-06,414138940.0
program_a16-c28-03,521536420.0
program_a22-c10-09,474430850.0
program_a5-c5-05,522770370.0
program_a15-c19-05,437454240.0
program_a13-c2-04,614497600.0
program_a24-c12-07,435603520.0
program_a17-c29-07,427237280.0
program_a20-c27-02,664477100.0
program_a23-c16-04,401130400.0
program_a14-c18-01,839304060.0
program_a7-c29-08,418220380.0
program_a4-c11-02,733518400.0
program_a14-c16-04,538689660.0
program_a4-c3-07,713420540.0
program_a10-c23-01,742195800.0
program_a12-c4-06,613944060.0
program_a18-c15-06,457667230.0
program_a23-c18-01,576153200.0
program_a3-c12-08,384038880.0
program_a13-c12-07,381692540.0
program_a3-c15-01,578212800.0
program_a20-c29-07,427470100.0
program_a17-c27-02,487128830.0
program_a7-c20-04,424016700.0
program_a10-c24-08,364934700.0
program_a8-c15-09,433583680.0
program_a22-c19-05,553155140.0
program_a1-c25-03,539749500.0
program_a9-c13-04,460580500.0
program_a11-c22-05,401147870.0
program_a19-c14-02,515011300.0
program_a5-c10-06,415837630.0
program_a6-c26-09,382058720.0
program_a16-c26-06,440283260.0
program_a21-c28-03,418188380.0
program_a12-c13-03,617883100.0
program_a2-c14-05,536981760.0
program_a15-c10-09,391013100.0
program_a23-c20-05,397290600.0
program_a14-c6-04,728613440.0
program_a4-c29-06,437773730.0
program_a24-c24-06,384945020.0
program_a20-c11-03,684295740.0
program_a14-c29-09,403198940.0
program_a5-c28-02,453790370.0
program_a22-c21-01,765164300.0
program_a3-c9-02,601404350.0
program_a23-c5-03,552506900.0
program_a21-c10-07,407676960.0
program_a6-c19-04,587989760.0
program_a22-c26-08,394967360.0
program_a6-c17-01,792047600.0
program_a16-c10-07,527309120.0
program_a2-c22-04,560823300.0
program_a12-c25-02,656792260.0
program_a15-c26-08,409346800.0
program_a19-c22-03,455187740.0
program_a11-c14-04,413985820.0
program_a9-c25-05,481396100.0
program_a1-c13-02,570032300.0
program_a3-c7-07,440542000.0
program_a15-c21-01,603408600.0
program_a5-c26-07,414210050.0
program_a6-c10-08,483684740.0
program_a13-c24-06,375713150.0
program_a22-c3-01,816579140.0
program_a7-c16-05,387371680.0
program_a17-c11-03,486312300.0
program_a2-c8-09,558769200.0
program_a23-c29-09,440370200.0
program_a8-c23-08,396412450.0
program_a10-c12-09,414879140.0
program_a14-c20-05,533169570.0
program_a14-c8-01,836095360.0
program_a4-c27-03,572851650.0
program_a18-c23-07,394253700.0
program_a8-c24-01,759358140.0
program_a22-c4-08,600969500.0
program_a3-c24-09,392453760.0
program_a7-c4-06,489458850.0
program_a11-c3-07,492742200.0
program_a19-c8-02,545437060.0
program_a6-c2-04,761522500.0
program_a19-c6-07,447212000.0
program_a10-c5-05,710504000.0
program_a6-c31-05,395051900.0
program_a7-c30-01,556973100.0
program_a18-c9-09,592480100.0
program_a18-c9-08,605506560.0
program_a11-c32-01,499606880.0
program_a10-c5-04,734436400.0
program_a19-c6-06,463241470.0
program_a6-c2-05,743465400.0
program_a6-c31-04,427551400.0
program_a19-c8-03,501911100.0
program_a11-c3-06,508037700.0
program_a7-c4-07,474519800.0
program_a10-c12-08,430827330.0
program_a8-c23-09,380988670.0
program_a23-c29-08,437272400.0
program_a2-c8-08,569545300.0
program_a17-c11-02,530455550.0
program_a7-c16-04,399306900.0
program_a13-c24-07,376726700.0
program_a3-c23-01,578520400.0
program_a3-c24-08,389194780.0
program_a22-c4-09,587885400.0
program_a18-c23-06,419204580.0
program_a10-c15-01,745379300.0
program_a4-c27-02,652915460.0
program_a14-c20-04,584285760.0
program_a15-c26-09,411552540.0
program_a12-c25-03,606804100.0
program_a2-c22-05,505582200.0
program_a16-c10-06,555741900.0
program_a6-c10-09,463907420.0
program_a5-c26-06,413295400.0
program_a9-c25-04,493767420.0
program_a3-c7-06,455060450.0
program_a1-c13-03,521150050.0
program_a19-c22-02,513208000.0
program_a11-c14-05,403451800.0
program_a3-c9-03,574804600.0
program_a5-c28-03,414852450.0
program_a22-c26-09,385869120.0
program_a6-c19-05,544642940.0
program_a21-c10-06,420507070.0
program_a23-c5-02,576132600.0
program_a4-c29-07,416943520.0
program_a14-c6-05,691703230.0
program_a23-c20-04,411637820.0
program_a14-c29-08,415328130.0
program_a20-c11-02,743488900.0
program_a24-c24-07,372084740.0
program_a7-c18-01,621289660.0
program_a6-c26-08,389521150.0
program_a15-c17-01,636019200.0
program_a5-c10-07,404199900.0
program_a11-c22-04,410077440.0
program_a19-c14-03,460104450.0
program_a1-c25-02,575977700.0
program_a9-c13-05,438211600.0
program_a22-c19-04,595714700.0
program_a15-c10-08,397181300.0
program_a2-c14-04,583503500.0
program_a12-c13-02,672629200.0
program_a21-c28-02,459892600.0
program_a6-c21-01,760420300.0
program_a16-c26-07,413560480.0
program_a3-c12-09,384538460.0
program_a12-c4-07,596645950.0
program_a18-c15-07,434313180.0
program_a8-c12-01,790600800.0
program_a4-c3-06,733595800.0
program_a14-c16-05,497439040.0
program_a4-c11-03,673002750.0
program_a8-c15-08,448616800.0
program_a10-c24-09,360509000.0
program_a7-c20-05,397604030.0
program_a17-c27-03,445088400.0
program_a20-c29-06,450077000.0
program_a13-c12-06,389721440.0
program_a20-c27-03,585384300.0
program_a17-c29-06,425328320.0
program_a24-c12-06,460371300.0
program_a7-c29-09,420019330.0
program_a23-c16-05,397781020.0
program_a22-c10-08,493581800.0
program_a16-c28-02,611471400.0
program_a21-c26-07,414437980.0
program_a22-c17-01,795481800.0
program_a13-c2-05,595709400.0
program_a15-c19-04,467787700.0
program_a5-c5-04,542125440.0
program_a9-c32-08,430428300.0
program_a20-c2-03,819743040.0
program_a19-c32-07,413881200.0
program_a16-c9-03,749027400.0
program_a15-c31-05,407679650.0
program_a14-c30-01,765250700.0
program_a1-c6-05,493912500.0
program_a8-c5-07,703644160.0
program_a21-c3-08,492793860.0
program_a23-c30-01,519527500.0
program_a17-c8-08,402397900.0
program_a21-c4-01,608081700.0
program_a16-c7-06,621462500.0
program_a9-c3-05,541473900.0
program_a22-c31-05,401453150.0
program_a11-c27-08,430748500.0
program_a9-c16-09,395645020.0
program_a12-c11-07,478923200.0
program_a2-c16-01,791368900.0
program_a16-c24-02,634019000.0
program_a6-c23-04,504861820.0
program_a2-c11-08,509195200.0
program_a5-c12-02,495981120.0
program_a5-c9-04,535222400.0
program_a15-c15-04,418124800.0
program_a1-c27-07,402659900.0
program_a19-c16-06,384185540.0
program_a11-c20-01,553636100.0
program_a14-c13-09,509908260.0
program_a17-c25-06,469463230.0
program_a13-c10-03,530941950.0
program_a3-c17-05,553485100.0
program_a7-c25-09,464235650.0
program_a8-c10-04,646789000.0
program_a18-c17-02,750807600.0
program_a10-c21-05,541714600.0
program_a12-c6-02,716714240.0
program_a4-c13-06,544534000.0
program_a12-c8-07,538735200.0
program_a18-c19-07,472666300.0
program_a10-c28-09,373907840.0
program_a8-c19-08,478606140.0
program_a23-c13-09,409234850.0
program_a20-c25-06,565780100.0
program_a24-c3-07,659232600.0
program_a24-c10-03,632660860.0
program_a22-c15-04,537293100.0
program_a1-c29-02,519299360.0
program_a19-c18-03,523640420.0
program_a5-c7-01,594219000.0
program_a13-c7-09,433322340.0
program_a21-c24-02,462223580.0
program_a2-c18-04,667047900.0
program_a19-c30-02,469413760.0
program_a2-c30-05,418485000.0
program_a14-c32-04,425182530.0
program_a17-c3-01,622685800.0
program_a18-c31-06,382492700.0
program_a8-c7-02,779484900.0
program_a8-c31-09,371846430.0
program_a1-c3-09,509023300.0
program_a17-c4-08,442234020.0
program_a21-c8-01,580771900.0
program_a3-c31-01,545756860.0
program_a21-c6-04,490766880.0
program_a8-c9-07,661907460.0
program_a23-c32-04,413397120.0
program_a9-c6-09,415584450.0
program_a16-c5-03,784854000.0
program_a7-c32-05,400826530.0
program_a7-c8-07,420792580.0
program_a6-c7-09,554995840.0
program_a11-c30-04,415302530.0
program_a19-c4-03,558010560.0
program_a10-c7-01,790911700.0
program_a10-c9-04,696187650.0
program_a18-c2-01,816463700.0
program_a7-c6-02,580966400.0
program_a18-c5-08,641074800.0
program_a7-c13-08,406526800.0
program_a10-c17-04,698621060.0
program_a18-c21-03,624830100.0
program_a8-c26-05,490113280.0
program_a14-c22-01,809473500.0
program_a4-c25-07,538183300.0
program_a14-c25-08,547542600.0
program_a7-c14-01,589930500.0
program_a17-c13-07,411633000.0
program_a24-c28-07,378735580.0
program_a3-c21-04,465369380.0
program_a13-c26-02,526405600.0
program_a2-c27-09,379538660.0
program_a15-c2-02,627283840.0
program_a15-c23-05,396314700.0
program_a5-c24-03,409028200.0
program_a19-c20-07,378290180.0
program_a1-c11-06,422736830.0
program_a3-c5-03,585639360.0
program_a9-c27-01,560672960.0
program_a9-c20-08,383995740.0
program_a11-c11-09,402458620.0
program_a23-c9-02,567549300.0
program_a12-c27-06,410628400.0
program_a6-c15-05,488586980.0
program_a16-c12-03,621559800.0
program_a12-c29-03,531689820.0
program_a23-c7-07,428237900.0
program_a21-c12-03,452554180.0
program_a11-c18-05,436051420.0
program_a9-c29-04,433252350.0
program_a22-c23-05,466600200.0
program_a23-c25-08,462699680.0
program_a2-c4-08,652248800.0
program_a14-c3-09,712380160.0
program_a20-c13-07,532853300.0
program_a13-c28-07,398240600.0
program_a24-c26-02,611465600.0
program_a22-c8-09,533293470.0
program_a3-c28-08,413661060.0
program_a23-c22-01,548118400.0
program_a2-c3-01,882543400.0
program_a10-c19-01,771996350.0
program_a16-c12-07,459445660.0
program_a6-c15-01,738252600.0
program_a23-c9-06,500085440.0
program_a12-c27-02,606274100.0
program_a2-c20-04,585297800.0
program_a15-c24-08,390124640.0
program_a9-c27-05,416993540.0
program_a3-c5-07,507808300.0
program_a1-c11-02,574630000.0
program_a19-c20-03,466125950.0
program_a11-c16-04,400416640.0
program_a15-c2-06,553449200.0
program_a5-c24-07,394542530.0
program_a15-c23-01,577963900.0
program_a6-c12-08,420754800.0
program_a22-c1-01,839490700.0
program_a13-c26-06,404541250.0
program_a17-c13-03,485151460.0
program_a7-c14-05,401790430.0
program_a24-c28-03,489605500.0
program_a10-c10-09,474577150.0
program_a8-c21-08,478276320.0
program_a4-c25-03,652196500.0
program_a14-c22-05,505052000.0
program_a8-c26-01,769676300.0
program_a18-c21-07,468763680.0
program_a3-c26-09,410628100.0
program_a22-c6-08,570272100.0
program_a23-c22-05,401913950.0
program_a2-c3-05,793968600.0
program_a8-c28-04,468544100.0
program_a10-c19-05,553721000.0
program_a14-c4-04,755659840.0
program_a24-c26-06,422304930.0
program_a20-c13-03,678233100.0
program_a13-c28-03,424695140.0
program_a11-c18-01,576511170.0
program_a22-c23-01,740584770.0
program_a2-c29-08,415043460.0
program_a12-c29-07,409329440.0
program_a21-c12-07,390969660.0
program_a23-c7-03,502971230.0
program_a22-c24-08,365562700.0
program_a10-c7-05,629228800.0
program_a19-c4-07,474439600.0
program_a10-c31-04,436829220.0
program_a7-c8-03,502114940.0
program_a7-c32-01,534594000.0
program_a7-c6-06,463231070.0
program_a18-c2-05,741732500.0
program_a6-c9-08,606333900.0
program_a3-c31-05,406809730.0
program_a21-c8-05,435810720.0
program_a18-c31-02,572019650.0
program_a1-c4-04,544186700.0
program_a8-c7-06,631886100.0
program_a17-c3-05,534531620.0
program_a2-c30-01,767218940.0
program_a9-c30-09,431537630.0
program_a9-c8-08,405806400.0
program_a19-c30-06,407082980.0
program_a16-c5-07,690541440.0
program_a8-c9-03,762024000.0
program_a14-c14-04,582500700.0
program_a4-c13-02,727083200.0
program_a12-c6-06,586484030.0
program_a10-c21-01,766879200.0
program_a18-c17-06,647899800.0
program_a3-c10-08,396554340.0
program_a3-c17-01,636868100.0
program_a13-c10-07,413276900.0
program_a7-c22-04,416356060.0
program_a17-c25-02,535089700.0
program_a8-c17-09,643565100.0
program_a10-c26-08,394435140.0
program_a11-c20-05,396583740.0
program_a19-c16-02,482551420.0
program_a1-c27-03,466190080.0
program_a9-c11-04,457859170.0
program_a5-c12-06,392034940.0
program_a6-c24-09,358854240.0
program_a16-c24-06,397014940.0
program_a2-c16-05,497917380.0
program_a12-c11-03,624436800.0
program_a15-c12-09,385396450.0
program_a13-c9-08,516966820.0
program_a21-c24-06,390991400.0
program_a22-c12-09,415066700.0
program_a9-c18-08,398754620.0
program_a11-c29-09,439443650.0
program_a5-c7-05,460002720.0
program_a19-c18-07,413877020.0
program_a1-c29-06,413737820.0
program_a24-c3-03,740207170.0
program_a24-c10-07,497335230.0
program_a3-c19-04,467685950.0
program_a20-c25-02,719058370.0
program_a18-c19-03,637584200.0
program_a12-c8-03,629034900.0
program_a23-c14-04,414582400.0
program_a8-c5-03,797169700.0
program_a1-c6-01,649095550.0
program_a14-c30-05,418587200.0
program_a17-c6-09,411455700.0
program_a16-c9-07,648777860.0
program_a15-c31-01,545406300.0
program_a19-c32-03,401839260.0
program_a20-c2-07,752504960.0
program_a2-c32-04,425184540.0
program_a9-c4-08,448021800.0
program_a9-c3-01,629507650.0
program_a22-c31-01,698062800.0
program_a16-c7-02,766989100.0
program_a21-c4-05,489693000.0
program_a23-c30-05,420594560.0
program_a1-c8-04,479958530.0
program_a20-c29-02,658726340.0
program_a13-c12-02,535155460.0
program_a3-c15-04,417688640.0
program_a17-c27-07,420126980.0
program_a7-c20-01,595800000.0
program_a14-c11-08,508661600.0
program_a4-c3-02,822418240.0
program_a4-c11-07,508703550.0
program_a14-c16-01,789260160.0
program_a23-c18-04,460345860.0
program_a8-c12-05,534753920.0
program_a18-c15-03,579499200.0
program_a10-c23-04,514864420.0
program_a12-c4-03,693298800.0
program_a7-c27-08,411380800.0
program_a16-c26-03,581204800.0
program_a6-c21-05,532245100.0
program_a12-c13-06,512551100.0
program_a21-c28-06,411603200.0
program_a11-c25-09,460456260.0
program_a9-c14-08,393289100.0
program_a9-c13-01,587715460.0
program_a1-c25-06,485274600.0
program_a19-c14-07,387203040.0
program_a5-c10-03,493105820.0
program_a15-c17-05,553196700.0
program_a2-c13-09,510370880.0
program_a13-c2-01,680654460.0
program_a22-c17-05,674333400.0
program_a6-c28-09,374298800.0
program_a21-c26-03,454460800.0
program_a16-c28-06,382543140.0
program_a13-c5-08,514967170.0
program_a5-c2-09,498057060.0
program_a23-c16-01,528126900.0
program_a14-c18-04,665580100.0
program_a17-c29-02,485932670.0
program_a24-c12-02,642621400.0
program_a20-c27-07,408705060.0
program_a23-c11-08,403886080.0
program_a11-c14-01,548118850.0
program_a19-c22-06,388243600.0
program_a1-c13-07,416360770.0
program_a3-c7-02,568348160.0
program_a15-c21-04,465541280.0
program_a5-c26-02,491280260.0
program_a2-c25-08,548014600.0
program_a6-c17-04,691275200.0
program_a16-c10-02,740092400.0
program_a2-c22-01,811662500.0
program_a12-c25-07,512739000.0
program_a22-c28-08,373582370.0
program_a9-c22-09,398598500.0
program_a11-c13-08,410372000.0
program_a14-c8-04,667853250.0
program_a4-c27-06,424404540.0
program_a10-c15-05,498851420.0
program_a18-c23-02,639956100.0
program_a8-c24-04,496978850.0
program_a7-c11-09,391307800.0
program_a3-c23-05,395634780.0
program_a13-c24-03,424634620.0
program_a22-c3-04,748587800.0
program_a17-c11-06,411993280.0
program_a14-c27-09,380094660.0
program_a24-c24-03,513140030.0
program_a7-c18-05,456684800.0
program_a20-c11-06,552677440.0
program_a2-c6-09,595198700.0
program_a23-c27-09,436246660.0
program_a14-c6-01,857158340.0
program_a4-c29-03,568226370.0
program_a23-c5-06,498130050.0
program_a21-c10-02,542248600.0
program_a6-c19-01,765895230.0
program_a15-c28-08,414615400.0
program_a5-c28-07,417682560.0
program_a3-c9-07,509116220.0
program_a22-c21-04,582742460.0
program_a10-c2-09,686320640.0
program_a6-c5-08,642242600.0
program_a6-c2-01,818479360.0
program_a11-c32-05,420442430.0
program_a19-c6-02,580354100.0
program_a7-c30-04,404307200.0
